Timestamp,Position,40m X-wind (m/s),40m Y-wind (m/s),60m X-wind (m/s),60m Y-wind (m/s),80m X-wind (m/s),80m Y-wind (m/s),100m X-wind (m/s),100m Y-wind (m/s),120m X-wind (m/s),120m Y-wind (m/s),140m X-wind (m/s),140m Y-wind (m/s),160m X-wind (m/s),160m Y-wind (m/s),180m X-wind (m/s),180m Y-wind (m/s),200m X-wind (m/s),200m Y-wind (m/s)
2020-01-03 09:00:00,135.0358565737052,-5.0864679946879185,-2.410559096945552,-5.957426029216472,-3.077448339973438,-6.736790969455493,-3.6477984063745095,-7.327518459495364,-4.105165205843296,-7.86195750332008,-4.590809561752991,-8.30028844621512,-5.056750863213811,-8.707715272244364,-5.465836653386452,-9.047284196547148,-5.860939707835329,-9.336531739707835,-6.214594687914997
2020-01-03 10:00:00,135.0,-5.468656519396554,-3.1050713900862106,-6.4788986702127715,-3.8955656914893804,-7.427363563829798,-4.539051329787252,-8.237435638297857,-5.0846332446808225,-8.906989882854079,-5.632134185303499,-9.317726603001333,-6.112434924965903,-9.522847775175672,-6.590642689862839,-9.659306222707414,-6.955854257641917,-9.966396681749638,-7.2094260935143195
2020-01-03 11:00:00,134.95179432244242,-5.376121230398061,-2.868625452352232,-6.260245100671152,-3.7496034899328845,-6.966643699731904,-4.37001420911526,-7.49310831099195,-4.912042091152819,-7.984844846195335,-5.41730248246089,-8.353297475616777,-5.873558806655202,-8.533727555382802,-6.227867081228146,-8.856272619047635,-6.822429761904756,-9.149266169154235,-7.404226368159206
2020-01-03 12:00:00,135.0119458455004,-5.108632598885048,-2.5942720998141726,-5.85031112290948,-3.3593881072471543,-6.491731616671088,-3.9842139633660727,-6.967408282452899,-4.573653305017252,-7.322369259357574,-5.094756835678271,-7.613495354393391,-5.579796389700039,-7.865677462171489,-6.047744093443067,-8.03692696025779,-6.458252685284638,-8.11086702767752,-6.903332731648654
2020-01-03 13:00:00,135.0358375365012,-5.04581117378458,-4.078043513295727,-6.104108574462412,-5.099034775683577,-6.798865410140703,-5.833809928324957,-7.180700557472794,-6.378839660207043,-7.508031324661514,-6.853760817626734,-7.752152375895954,-7.276093443058157,-7.976390158644782,-7.621777897284217,-8.137353180365935,-7.907810339819895,-8.257713763297856,-8.11329454787231
2020-01-03 14:00:00,135.0,-5.2969004282655305,-5.445456638115646,-6.289344845908611,-6.610000265674811,-6.876672157279497,-7.531192348565371,-7.178365037194447,-8.195028427205092,-7.42933687566417,-8.744488310308205,-7.685039743931713,-9.206039210456105,-7.875987136465325,-9.573956935123045,-8.027862970044659,-9.892913320586375,-8.114812982998469,-10.198931607418835
2020-01-03 15:00:00,134.9638940893287,-4.0334355212355275,-5.525607722007721,-5.007631885747614,-7.29040542116002,-5.699669170914911,-8.351193989804132,-6.1528409884501585,-9.13700053720116,-6.4264537953795475,-9.741956270627055,-6.5951471004243345,-10.10850176803395,-6.646545751634002,-10.511039760348574,-6.745157480314963,-10.865953471725136,-6.824937998228514,-11.367518157661653
2020-01-03 16:00:00,135.0,-3.141708918753809,-6.359358277336608,-3.892434093959745,-7.593219328859078,-4.334236464968137,-8.625758227176245,-4.619151539278128,-9.372805997876846,-4.858881369426749,-9.965822717622084,-5.005957656458049,-10.47745432756328,-5.06183759762996,-11.026712631295446,-5.12296202185793,-11.500271038251366,-5.168492705752822,-11.940186072116726
2020-01-03 17:00:00,134.9880541544996,-1.530906822405102,-6.8807738253251935,-1.741871515795064,-8.254487921422877,-1.8150029200955706,-9.36526758693921,-1.916573135120789,-10.268728165649069,-1.9968603663392683,-11.003462436952459,-1.9903666047252389,-11.617097159543375,-2.0035553490841456,-12.150614812848433,-2.009946641890098,-12.646936023360809,-1.9786161401645885,-13.087632067958573
2020-01-03 18:00:00,135.0119458455004,3.522024157154221,-7.562402973188231,4.182554818157678,-8.696640297318806,4.676677462171484,-9.586160339792958,5.125897265728714,-10.240536501194597,5.467202282983807,-10.725418900982207,5.780309264666841,-11.059439341651185,6.007047086991215,-11.33799281723861,6.161525154694652,-11.530755716976044,6.287516793066096,-11.713022481040127
